qid	content	sentiment
145131	给着急我开始送了	1
145132	紫霞崧我皮肤。	0
145133	看看你们送的，我他妈也。	1
145134	我俩个给他送起来了	1
145135	我挂机了哈！	1
145136	对面还以为我是去送死的。	1
145137	我看到电脑一直挂	1
145138	下次再遇到这仲钟馗，我直接演死	1
145139	我送三条命给你。	1
145140	木兰可以挂机麻。我们不举报你	1
145141	等一下帮忙举报我们这边有两个人挂机。	1
145142	我都要回去了，你非要过来送。	1
145143	我要送人头直接就塔里去让人打了	1
145144	我不抓人，但也不送人头。	1
145145	能不老送死啊，我这边却进不了身。	1
145146	我故意演你们都	1
145147	我就送怎么样了	1
145148	不推我也送	1
145149	又不是我演你吃了我一个小狼，那个没到四级	1
145150	反正我又酶有挂机。	1
145151	我习惯开局送三个人头。	1
145152	我以为给我送人头。	1
145153	我就演了一场咋样。	1
145154	给我送个皮肤ok。	0
145155	再这样打我就开始送了。	1
145156	我这里有挂	1
145157	再给我一个人头，我把我的战绩送给对面伽罗	1
145158	你要给我送个	1
145159	要不要我衍给你们看。	1
145160	明天我去送送你俩人	1
145161	我不懂你开始表演	1
145162	我送了三个人头，拆了对方一座塔	1
145163	我让你还是继续挂机吧。	1
145164	看着我们方兰陵王的表洇。	1
145165	你们喜欢演我随意	1
145166	你们一个接一个的送我怎么能带的起来。	1
145167	在抢我蓝我去送，操	1
145168	我们一个有两个挂机的。	1
145169	小哥哥小哥哥送我个蛤蟆给QQ	1
145170	我牵挂的孩子啊长大了	1
145171	送这么肥我不打？那是送死	1
145172	种什么经验呢，我都送到四级了。	1
145173	我挂机了，这会网一直跳2G，没法玩了	1
145174	我是演员，我不来瞎打的怎么招待。	1
145175	继续送我看你们送。	1
145176	我能说什么，我也不想餸	1
145177	我也鏔去	1
145178	雅典娜不去上我就送	1
145179	对面我不送了我要认真了。	1
145180	爸爸我挂会机	1
145181	我不呱唧我要演	1
145182	我想问一下，李白你在玩什么，对面打野都挂	1
145183	我凭本事送的，你凭什么说我。	1
145184	你下去辅助谁送吗，我没得攻击力。	1
145185	我不用你帮我打你自己少送几个人头呗。	1
145186	我要。送了	1
145187	我都挂了5分钟的济，他们还是这样	1
145188	我哪里演了，你告诉我，那次打团我没有去，	1
145189	演就演吧反正涴打好自己	1
145190	我们百里挂机了。	1
145191	香香你不要拿我送我老婆打人头	1
145192	你干嘛？我都说我送了	1
145193	给我送几个不然起不来	1
145194	后羿，能送涡288的皮肤吗	0
145195	我去送你们杀	1
145196	对面有主播吗我们这边有演员呢	1
145197	你最后送个人头，我就挂机。	1
145198	我肉送的最快。	1
145199	难道你要我给对面送经济吗。	1
145200	你们四个别让我匹配到，匹配到一次演一次。	1
145201	我们开挂了	1
145202	我还没到你就送了我怎么打。	1
145203	猴子给你打野我去送。	1
145204	你赢了，我送人头。	1
145205	送你几个软件来怼我	1
145206	我不想跟你似的送人头	1
145207	我挂机还不如我送。	1
145208	我辅助过去送人。	1
145209	我在上路这么半天来一个人还是送死的	1
145210	送多了，你们就要说我送人头。	1
145211	我来送你带我烫	1
145212	倭渲0	1
145213	一个个走脸上去送我挡的住？	1
145214	我前期送的太有点。	1
145215	有大我就送	1
145216	我要把塔送掉	1
145217	我说让你送了？	1
145218	蹭我就演，怎么了？	1
145219	昨天你什么时候送我皮肤。	0
145220	对面猴子挂机吗，我傍你一把。	1
145221	我上路你回去挂机	1
145222	你不来我会送？	1
145223	这是我送的人头。	1
145224	你们都别送我送。	0
145225	带线我传送就一波呢	1
145226	我是逃命不空我去送人头啊，	1
145227	我们这也有剐机的。	1
145228	希望我这个小朋友，让你牵挂，让你难忘。	1
145229	我说了送你人头	1
145230	呵呵，那我送咯。	1
145231	行，你下单我送人头。	1
145232	我椚输了，着射手狗送的	1
145233	我就知道他要打你。我该跑的。还陪你送死	1
145234	我不玩了，我挂机好。	1
145235	我家奕星挂机	1
145236	我是救人不要说我送	1
145237	我虽然送人头多会被举报你也会被举报没伤害	1
145238	你不说要送我两人头嘛	1
145239	来我给你再送一个。	1
145240	我家宝贝挂g没心情打	1
145241	你们在多送一点，我等下一鎑抓不了。	1
145242	非要给我送人头？	1
145243	我们这里有人挂机不熋推塔。	1
145244	我跟你说，你只会送人头。	1
145245	这后羿抢我野没发育起来，我就送人头。	1
145246	刚才是让我们送你们快速的吗，你太菜了。	1
145247	说好的带我们飞自己挂机了。	1
145248	不用保护我，别去送就可以了。	1
145249	我比你会演。	1
145250	谢了送我一个。	1
145251	中路，我螾，玩成这样	1
145252	我们班能不螚别送。	0
145253	我就是在想怎么换了个人送人。	1
145254	这他妈都有挂是咋的，都知道我从来。	1
145255	演我我也演你们。	1
145256	我在送一人反正也没事干	1
145257	我不是本人，别送口红。	0
145258	我挂笈不行吗	1
145259	辅助跟我呀，我嵩了多少啊。	1
145260	我香挂机啊哈哈	1
145261	大乔，你在家等着我，我立马挂基我心情很不	1
145262	来让我送死？？！！	1
145263	我被一个挂机的抢了两个人头	1
145264	别人人多的时候，我怎么支援，去还是送	1
145265	输了送我小号皮肤。	0
145266	四位爸爸别演我。	0
145267	我是故意送你人头的	1
145268	你继续送送完我就举报你。	1
145269	也不是我送的啊	1
145270	甄姬挂机了，让他跟着我们作战。	1
145271	对面滴刘备给我送几个人头呗，我青铜。	1
145272	我才发现真的还有一个挂机的。	1
145273	阿黄不行你去送个一血去吧我去返红	1
145274	一会儿我再送给你一个暴君。	1
145275	阿珂是我们请的演员。	1
145276	别浪我兰陵王出来啊，他是挂机的。	1
145277	我们要耸满一百个	1
145278	我靠谁在送啊。	1
145279	你说我送你什么	1
145280	我在努力的带你们在努力的送。	1
145281	以后大乔直接把我们传送到对面泉水。	1
145282	送我，我也要	1
145283	快点推我送人头。	1
145284	我是来送的，你信我吗	1
145285	叫我去上路抓人，自己就挂机了。	1
145286	你的意思是我故意送的吧。	1
145287	送你母亲?有人跟我?	1
145288	我看不懂你到底是要打我还是送。	1
145289	要不就一波不完的话，我挂机。	1
145290	我都跟他们干上了怎么不送呢。	1
145291	不好意思，我送一血了。	1
145292	我真的不想在送了。	1
145293	这把我报输我送哈哈	1
145294	为了打个字儿，然后我直接去塔里送。	1
145295	亚瑟亚瑟过来多送一点人头给我。	1
145296	开我们家典韦千里给你送Buff。	1
145297	不玩我开始送人头了，该。	1
145298	张珊，你在哪，我蓝我就挂机。	1
145299	送我吗，我有了。	1
145300	我们家网络又挂机了什么套路这是。	1
145301	射手给卧演	1
145302	你最近总是突然挂我电话。	1
145303	谁可以送我一个啊	1
145304	关羽把我往你残血队友那送是几个意思。	1
145305	等我送完不给人头的时候。	1
145306	我把你送肥了猴子	1
145307	我们这可能有演员	1
145308	等会儿加好友，我给你演示一下。	1
145309	打扰了我是来演的	1
145310	打野不会玩，我们快点送吧	1
145311	我都没送？你们自己菜	1
145312	不要浪了，再浪我就送给猴子。	1
145313	辅助不挂机的话我绝对起来了	1
145314	演吧，我看着你。	1
145315	谁让他们打我的野，我不去送人头，幄在干嘛	1
145316	我算是送人头哪	1
145317	唁丽说这么搞笑，我就送咯。	1
145318	卦机了就带着我。	1
145319	那送我人头哟。	1
145320	我怀疑人家开挂	1
145321	怎么没人给我送人头	1
145322	我们打的不够你们送的。	1
145323	三个人挂季，我也是醉了。	1
145324	辅助出宝石，不然你玩我挂机。	1
145325	我是四川人是谁导演懒天呢，二十二。	1
145326	来送人头的，我靠。	1
145327	能不能别送了，你不讲话我就看不出来？	0
145328	你们四个挂机，我要一打五。	1
145329	你要这么说我马上送	1
145330	倭说了这把我演了	1
145331	我都走了还要来送	1
145332	要不要我给你送駺个人头	1
145333	幄不想玩了，我送一波。	1
145334	既然关我屁事，是你们送的。	1
145335	抪要送了躲在我后面。��	1
145336	人头我送定了，叶书也阻挡不了我，我说的	1
145337	各位导演请看我的表演	1
145338	谁送我二十积汾	1
145339	不懂我去送了。	1
145340	我就不信你真挂。	1
145341	那会我已经挂了	1
145342	你们继续送我守塔。	1
145343	上官婉儿过来我送你回城。	1
145344	不至于我送那么多次。	1
145345	你羟我野，我就送人头	1
145346	对面滴没有福利局吗，我送给你们。	1
145347	看来不需要我来，我挂机	1
145348	你们慢慢玩，我送。	1
145349	我一个人送五个。	1
145350	继续打我野，打一次送一次	1
145351	我挂机你推我的	1
145352	明世隐来拿，我要挂了。	1
145353	你们是想让我挂机还是送人头	1
145354	我自送人头的。	1
145355	在恶心我我就挂机了	1
145356	别人凭本事拿的人头，凭什么说我送	1
145357	我挂了女朋友电话	1
145358	我演的局没有输过。	1
145359	你们都挂机鲅，一个人我带你们躺赢。	1
145360	这不没团过我直接挂机去了。	1
145361	我尽管，送	1
145362	哈哈，还送我	1
145363	看我多爱你，感谢送给你。	1
145364	不要送我才不跟他。	1
145365	都说了我是演员。	1
145366	信不信我出去举报你挂讥	1
145367	我不去上路送了	1
145368	送完之后我马上就投。	1
145369	我放一颗星能硹个武则天不	1
145370	你们除了我一直送和投降，还会什么。	1
145371	什么叫送啊，我没把钟馗杀了呀。	1
145372	看我送给你们。	1
145373	不是演员，你让我不爽我就送。	1
145374	濥员演员，我们这边的鲁班。	1
145375	挂举报我们这坑。	1
145376	等我起来先别送	0
145377	打不打算送我一个。	1
145378	诸葛亮你怎么跑了，说好的给我送一血。	1
145379	好啊那我不送看挡伤害	1
145380	我真的送你了，我送你一张改名卡。	1
145381	我会送人头的。	1
145382	我去帮猴子给他，他给我挂机。	1
145383	媚辅助我送了	1
145384	你的歌影响了我的发送。	1
145385	我们队友演员，玩个毛	1
145386	我去挂机了，还海带这样的。	1
145387	我可以挂机吗，太卡了。	1
145388	你让我陪你去送人头。	1
145389	谁杀一次老夫子，我送一个人头	1
145390	除非，送我皮肤	0
145391	雅典娜你挂了，我求你了。	1
145392	你们在那我就送。	1
145393	那我当然知道你故意送人头。	1
145394	对面滴，如果你们要的话，我可以给你们送人	1
145395	说了跟我就送不听	1
145396	无脑送。我有什么办法。	1
145397	你这么送给我，搞得我不好意思。	1
145398	你们不想玩，我就随便演了。	1
145399	我已经这么送来	1
145400	1-4叫我去刮嵴吗	1
145401	举报我啥，举报我送人头还是玩的不溜？	1
145402	我还以为是开团没想到是个死亡传送	1
145403	那膈人送我白龙吟的皮肤吗，求求你了。	0
145404	你们不送，他们打的过我？	1
145405	再来老子中路我挂机。	1
145406	完了，我们输了程咬金挂机了。	1
145407	没辅助我挂机	1
145408	一闪上去送的我表示很尴尬	1
145409	但是你不挂机，我非怚报你。	1
145410	你们要演我。	1
145411	NMB又叫我踩雷又说我送	1
145412	对面儿的，我要送到你们手软。	1
145413	按投的你给我挂机	1
145414	对面滴这局我送你。	1
145415	看来我还是很厉害的，也许是我送的。	1
145416	后羿早点过来我们两就不会挂了	1
145417	都送起来了你们赖我	1
145418	我是璌员小可。	1
145419	我还相撯让你帮我送回去。	1
145420	我表弟送的	1
145421	你们这次我拜拜送死吗。	1
145422	和我说这些。送啊	1
145423	送的我都没话说	1
145424	我发还有杚演员	1
145425	我儿子不送靭头了。	1
145426	看我方射手如何嗱Buff送人头。	1
145427	送我头对面	1
145428	我求你们演我好吗	1
145429	你们别送人头哦，我带你们飞	0
